"LISTING_ID","COMPANY_CODE","COUNTRY_CODE","ICB5_INDUSTRY_CODE","ICB5_SECTOR_CODE","ICB5_SUBSEC_CODE","ICB5_SUPERSEC_CODE","REGION_GROUP","REGION_NAME","RIC_EXTENSION","SIZE_GROUP","STYLE_GROUP"
4597,"TW13B4","TW","50","501010","50101030","5010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
4598,"TW13G9","TW","10","101020","10102010","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
4601,"US209X","US","40","402040","40204020","4020","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","S","S"
4603,"TH21O1","TH","50","502030","50203000","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##SW_DM_EM_ASEAN##","BK","S","S"
4604,"TW028Z","TW","55","551020","55102010","5510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
3648,"478593","SE","55","551020","55102010","5510","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-EURO##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##NORDIC##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_NORDIC##SW_EUROPEAN_UNION##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_NORDIC##","ST","M","M"
3650,"563828","ES","45","451020","45102020","4510","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","MC","S","S"
3651,"568104","AT","35","351010","35101010","3510","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","VI","M","M"
3652,"572670","DE","40","402040","40204020","4020","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","DE","S","S"
3653,"578446","DE","45","451020","45102035","4510","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","DE","S","S"
3654,"582300","DE","15","151020","15102015","1510","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","DE","S","S"
3655,"506633","DE","30","302020","30202010","3020","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","DE","S","S"
3656,"507794","IT","40","403010","40301035","4030","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","MI","S","S"
3657,"511938","DE","15","151020","15102015","1510","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-UK##EUROPE-NEW##EUROPE-OLD##EUROZONE##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_EUROPEAN_UNION##SW_EUROZONE##SW_DM_SOUTH_KOREA##SW_DM_EM_EUROPE##SW_DM_EUROPE##SW_DM_EUROZONE##","DE","L","L"
3659,"526856","TR","30","302020","30202000","3020","LEU","##BALKAN##DEV-EMER-MARKET##EAST-EU-EX-GR##EAST-EU-EX-RU##EASTERNEUROPE##EMER-MKT-X-BRIC##EMERGINGMARKETS##EUROPE-NEW##GLB-EX-EASTASIA##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_EUROPE##SW_EASTERN_EUROPE##SW_BALKAN##SW_EM_EX_GCC##SW_DM_EM_EUROPE##SW_EM_EUROPE##","IS","L","L"
3880,"CN24Z4","CN","40","401010","40101020","4010","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","SZ","S","S"
3881,"CN254A","CN","55","552010","55201020","5520","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","SS","S","S"
3882,"CN259F","CN","10","101010","10101015","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","SS","L","L"
3890,"CN25RX","CN","50","502030","50203020","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","SS","S","S"
3898,"CN26KR","CN","55","552010","55201015","5520","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","SZ","M","M"
3899,"CN26NU","CN","50","501010","50101035","5010","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","SS","S","S"
3907,"GB20F8","GB","35","351020","35102040","3510","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-EURO##EUROPE-NEW##EUROPE-OLD##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_EUROPE##SW_DM_EUROPE##","L","S","S"
3911,"CNS","US","40","404010","40401010","4040","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","S","S"
3919,"CO2013","CO","30","302020","30202000","3020","LAM","##AMERICAS-NEW##DEV-EMER-MARKET##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLB-EX-EASTASIA##GLOBAL-NEW##LATINAMERICA##SW_DM_EM##SW_EM##SW_AMERICAS##SW_LATIN_AMERICA##SW_EM_EX_GCC##","CN","M","M"
3920,"COF","US","50","502050","50205015","5020","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","L","L"
3921,"CPB","US","45","451020","45102020","4510","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","M","M"
3924,"GB402X","GB","15","151020","15102015","1510","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-EURO##EUROPE-NEW##EUROPE-OLD##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_EUROPE##SW_DM_EUROPE##","L","S","S"
4358,"KR14UA","KR","55","551010","55101010","5510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
4359,"KR153K","KR","45","452010","45201020","4520","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_DM_SOUTH_KOREA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","KQ","S","S"
4361,"GB601Y","GB","30","301010","30101010","3010","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-EURO##EUROPE-NEW##EUROPE-OLD##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_EUROPE##SW_DM_EUROPE##","L","S","S"
4362,"GIS","US","45","451020","45102020","4510","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","L","L"
4363,"GLW","US","10","101020","10102015","1010","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","M","M"
4364,"GME","US","40","404010","40401030","4040","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","M","M"
4365,"GNTX","US","40","401010","40101025","4010","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","OQ","S","S"
4367,"GOOG","US","10","101010","10101020","1010","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","OQ","L","L"
4368,"GPC","US","40","401010","40101025","4010","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","N","M","M"
4370,"HK51U1","CN","35","351010","35101010","3510","LAS","##ASIA-NEW##ASIA-NEW-EX-JP##BRIC##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","HK","S","S"
4372,"GB60EB","GB","55","551030","55103025","5510","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-EURO##EUROPE-NEW##EUROPE-OLD##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_EUROPE##SW_DM_EUROPE##","L","S","S"
4374,"GB7020","GB","50","502050","50205010","5020","LEU","##DEV-EMER-MARKET##DEVELOPEDMARKET##EU-OLD-EX-EURO##EUROPE-NEW##EUROPE-OLD##GL-OLD-EX-AM-O##GL-OLD-EX-AS-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##SW_DM_EM##SW_DM##SW_EUROPE##SW_WESTERN_EUROPE##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##SW_DM_EM_EUROPE##SW_DM_EUROPE##","L","S","S"
4605,"TW02E5","TW","40","401010","40101015","4010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
4608,"TH22BP","TH","50","501010","50101030","5010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##SW_DM_EM_ASEAN##","BK","S","S"
4610,"TH304H","TH","35","351010","35101010","3510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_ASEAN##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##SW_DM_EM_ASEAN##","BK","S","S"
4611,"TW031T","TW","50","502020","50202040","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
4612,"TW036Y","TW","50","502020","50202025","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","M","M"
4613,"TW16XT","TW","10","101020","10102010","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
4614,"TW19FE","TW","45","451020","45102020","4510","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
4615,"TW19GF","TW","50","502040","50204040","5020","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","S","S"
4618,"US714Y","US","30","303010","30301010","3030","LAM","##AMERICAS-NEW##AMERICAS-OLD##DEV-EMER-MARKET##DEVELOPEDMARKET##GL-OLD-EX-AS-O##GL-OLD-EX-EU-O##GLB-EX-EASTASIA##GLOBAL-NEW##GLOBAL-OLD##USA##SW_DM_EM##SW_DM##SW_AMERICAS##SW_NORTH_AMERICA##SW_DM_SOUTH_KOREA##SW_DM_EX_EUROZONE##","OQ","S","S"
4619,"TW03D5","TW","10","101020","10102020","1010","LAS","##ASIA-NEW##ASIA-NEW-EX-CN##ASIA-NEW-EX-JP##DEV-EMER-MARKET##EASTASIA##EASTASIA-EX-JP##EASTASIA-X-BRIC##EMER-MKT-X-BRIC##EMERGINGMARKETS##GLOBAL-NEW##SW_DM_EM##SW_EM##SW_ASIA_PACIFIC##SW_ASIA##SW_EAST_ASIA##SW_GREATER_CHINA##SW_EM_EX_GCC##SW_DM_EM_APAC##SW_DM_EM_ASIA##SW_EM_ASIA##","TW","M","M"
